proteinId	kogid
34637	KOG1066
463214	KOG1066
512353	KOG1066
34637	KOG1066
463214	KOG1066
512353	KOG1066
508733	KOG1068
517730	KOG1068
508750	KOG1069
464948	KOG1070
482850	KOG1071
542959	KOG1073
492589	KOG1076
477443	KOG1077
485135	KOG1078
149344	KOG1079
461872	KOG1080
461872	KOG1080
478749	KOG1082
478821	KOG1082
478749	KOG1082
478821	KOG1082
538495	KOG1083
482140	KOG1087
497306	KOG1087
478108	KOG1088
536568	KOG1089
504222	KOG1091
488964	KOG1092
508247	KOG1092
482878	KOG1096
479235	KOG1097
452245	KOG1098
452245	KOG1098
449790	KOG1099
449790	KOG1099
498670	KOG1101
498670	KOG1101
480612	KOG1102
537018	KOG1102
462607	KOG1104
495977	KOG1105
498687	KOG1106
482858	KOG1107
500520	KOG1108
471493	KOG1110
484024	KOG1110
182218	KOG1111
483558	KOG1111
182218	KOG1111
483558	KOG1111
182218	KOG1111
483558	KOG1111
448467	KOG1112
477957	KOG1113
484293	KOG1116
495722	KOG1116
484293	KOG1116
495722	KOG1116
484196	KOG1118
484196	KOG1118
500058	KOG1119
500058	KOG1119
10532	KOG1120
486913	KOG1122
493533	KOG1123
493533	KOG1123
157103	KOG1124
437664	KOG1124
513319	KOG1124
497718	KOG1125
508385	KOG1125
540332	KOG1126
450869	KOG1127
487967	KOG1128
477949	KOG1131
477949	KOG1131
545917	KOG1133
172366	KOG1134
442578	KOG1134
482035	KOG1134
484712	KOG1134
486600	KOG1134
511725	KOG1134
483684	KOG1135
477875	KOG1137
476726	KOG1140
216606	KOG1142
497601	KOG1142
540625	KOG1143
534821	KOG1144
501697	KOG1145
495731	KOG1147
289097	KOG1148
480500	KOG1149
58337	KOG1150
509022	KOG1152
498410	KOG1153
479405	KOG1154
479907	KOG1155
479907	KOG1155
476463	KOG1156
484100	KOG1157
481912	KOG1158
491891	KOG1158
519162	KOG1158
522041	KOG1159
484451	KOG1161
381691	KOG1162
474460	KOG1162
542425	KOG1162
485461	KOG1164
477887	KOG1165
467590	KOG1166
444598	KOG1167
493564	KOG1167
493350	KOG1172
476110	KOG1173
476110	KOG1173
434930	KOG1175
465504	KOG1175
452572	KOG1176
485400	KOG1176
492483	KOG1176
483926	KOG1178
485986	KOG1178
543230	KOG1178
472612	KOG1180
498657	KOG1180
479035	KOG1181
492177	KOG1182
478794	KOG1183
478794	KOG1183
498499	KOG1184
498499	KOG1184
348096	KOG1186
464241	KOG1186
488363	KOG1186
501984	KOG1186
496155	KOG1188
450599	KOG1189
390079	KOG1192
477350	KOG1192
480017	KOG1192
496059	KOG1192
497726	KOG1192
512710	KOG1192
514751	KOG1192
390079	KOG1192
477350	KOG1192
480017	KOG1192
496059	KOG1192
497726	KOG1192
512710	KOG1192
514751	KOG1192
71418	KOG1193
537287	KOG1195
493989	KOG1196
540101	KOG1196
486367	KOG1197
486367	KOG1197
143891	KOG1198
185478	KOG1198
257278	KOG1198
476807	KOG1198
485881	KOG1198
488047	KOG1198
488907	KOG1198
490188	KOG1198
493158	KOG1198
496348	KOG1198
143891	KOG1198
185478	KOG1198
257278	KOG1198
476807	KOG1198
485881	KOG1198
488047	KOG1198
488907	KOG1198
490188	KOG1198
493158	KOG1198
496348	KOG1198
476174	KOG1199
296955	KOG1200
483491	KOG1200
490528	KOG1200
494712	KOG1200
468999	KOG1201
482060	KOG1203
17395	KOG1204
86289	KOG1205
504833	KOG1205
506090	KOG1205
476354	KOG1206
488333	KOG1206
265142	KOG1208
347512	KOG1208
469995	KOG1208
495435	KOG1208
508676	KOG1208
471315	KOG1209
502070	KOG1210
144307	KOG1211
176212	KOG1211
293833	KOG1211
470878	KOG1211
475313	KOG1211
513163	KOG1211
542333	KOG1211
256397	KOG1212
484121	KOG1212
491956	KOG1212
493021	KOG1212
519918	KOG1212
256397	KOG1212
484121	KOG1212
491956	KOG1212
493021	KOG1212
519918	KOG1212
256397	KOG1212
484121	KOG1212
491956	KOG1212
493021	KOG1212
519918	KOG1212
481717	KOG1213
547862	KOG1213
490771	KOG1217
352557	KOG1223
457566	KOG1224
512494	KOG1225
512494	KOG1225
181067	KOG1230
477770	KOG1231
501523	KOG1231
149450	KOG1232
437890	KOG1232
439371	KOG1234
499148	KOG1235
499480	KOG1235
510304	KOG1235
513140	KOG1235
500143	KOG1236
449654	KOG1237
462292	KOG1237
471404	KOG1237
509383	KOG1237
487225	KOG1238
493978	KOG1238
539380	KOG1238
546719	KOG1239
546719	KOG1239
153025	KOG1240
435861	KOG1241
435861	KOG1241
246907	KOG1242
496857	KOG1243
498232	KOG1245
481870	KOG1246
462322	KOG1247
451569	KOG1248
480468	KOG1250
508006	KOG1250
293389	KOG1251
293389	KOG1251
493603	KOG1252
503556	KOG1252
490432	KOG1253
548051	KOG1254
503892	KOG1255
479725	KOG1256
484708	KOG1257
495007	KOG1257
497231	KOG1257
503648	KOG1257
475954	KOG1259
475954	KOG1259
500682	KOG1260
443573	KOG1261
443002	KOG1263
475753	KOG1263
475766	KOG1263
478358	KOG1263
520622	KOG1263
530686	KOG1263
484257	KOG1268
487652	KOG1268
106841	KOG1269
478710	KOG1269
539837	KOG1269
106841	KOG1269
478710	KOG1269
539837	KOG1269
253616	KOG1270
480457	KOG1271
438006	KOG1272
494392	KOG1273
72730	KOG1274
538506	KOG1275
442451	KOG1276
454328	KOG1278
448422	KOG1279
11536	KOG1281
480869	KOG1282
492594	KOG1282
494958	KOG1282
480869	KOG1282
492594	KOG1282
494958	KOG1282
478013	KOG1284
492648	KOG1284
494573	KOG1284
487683	KOG1285
106463	KOG1286
122420	KOG1286
184709	KOG1286
221553	KOG1286
442626	KOG1286
488345	KOG1286
488604	KOG1286
490647	KOG1286
494988	KOG1286
498149	KOG1286
500964	KOG1286
510897	KOG1286
511404	KOG1286
538760	KOG1286
245213	KOG1287
291975	KOG1287
475961	KOG1289
483234	KOG1289
488367	KOG1289
488430	KOG1289
490823	KOG1289
501731	KOG1289
504739	KOG1289
505555	KOG1289
508106	KOG1289
519194	KOG1289
507061	KOG1290
501469	KOG1291
87007	KOG1292
436127	KOG1292
481711	KOG1293
497408	KOG1294
491742	KOG1295
495268	KOG1296
42406	KOG1297
483439	KOG1298
437227	KOG1299
491310	KOG1300
474157	KOG1301
310169	KOG1302
48633	KOG1303
345158	KOG1303
381089	KOG1303
494802	KOG1303
502290	KOG1303
504061	KOG1303
507681	KOG1303
483437	KOG1304
437813	KOG1305
484298	KOG1305
512163	KOG1307
512163	KOG1307
484807	KOG1309
496950	KOG1310
489596	KOG1311
479671	KOG1313
487883	KOG1315
496944	KOG1315
499167	KOG1315
499571	KOG1315
480049	KOG1316
477837	KOG1317
485482	KOG1318
499180	KOG1318
466890	KOG1321
494264	KOG1322
498916	KOG1324
440715	KOG1325
440699	KOG1329
528847	KOG1329
502065	KOG1331
456688	KOG1332
165761	KOG1335
487333	KOG1336
508856	KOG1336
457550	KOG1337
510191	KOG1337
539659	KOG1337
506625	KOG1338
69589	KOG1339
157592	KOG1339
441671	KOG1339
497577	KOG1339
501703	KOG1339
522580	KOG1339
333834	KOG1341
478863	KOG1341
495446	KOG1342
500761	KOG1342
510458	KOG1342
548626	KOG1342
478514	KOG1343
493556	KOG1343
485170	KOG1347
422916	KOG1349
466603	KOG1350
497449	KOG1351
491791	KOG1352
495510	KOG1353
495112	KOG1354
477462	KOG1355
539390	KOG1356
478691	KOG1357
440755	KOG1358
489366	KOG1359
248079	KOG1360
480545	KOG1361
491896	KOG1361
337579	KOG1362
490389	KOG1362
508216	KOG1362
466787	KOG1363
476956	KOG1367
516837	KOG1368
487027	KOG1369
501355	KOG1369
508539	KOG1370
254469	KOG1371
465499	KOG1371
487313	KOG1371
487754	KOG1371
502141	KOG1371
485891	KOG1373
485891	KOG1373
480793	KOG1374
482856	KOG1375
497614	KOG1375
486991	KOG1376
490967	KOG1377
497648	KOG1377
490779	KOG1378
538700	KOG1378
470043	KOG1379
500672	KOG1379
29183	KOG1381
482441	KOG1382
483162	KOG1382
488436	KOG1382
508290	KOG1382
479420	KOG1383
491158	KOG1383
279295	KOG1384
487995	KOG1385
531952	KOG1386
498346	KOG1387
99201	KOG1389
479635	KOG1390
475087	KOG1391
488290	KOG1393
476350	KOG1394
476350	KOG1394
458870	KOG1395
541238	KOG1395
282260	KOG1396
470661	KOG1397
479121	KOG1397
486920	KOG1397
546487	KOG1397
484264	KOG1398
121006	KOG1399
476177	KOG1399
501529	KOG1399
501919	KOG1399
510568	KOG1399
486299	KOG1401
488461	KOG1401
488624	KOG1401
493758	KOG1401
497850	KOG1401
488999	KOG1402
504469	KOG1405
166043	KOG1407
493921	KOG1411
494494	KOG1411
505500	KOG1411
255091	KOG1414
489467	KOG1415
509593	KOG1415
454988	KOG1416
487429	KOG1418
433958	KOG1424
459794	KOG1424
498734	KOG1425
378727	KOG1426
477675	KOG1426
478702	KOG1426
496595	KOG1427
477280	KOG1429
477280	KOG1429
479623	KOG1430
486915	KOG1430
498343	KOG1430
479623	KOG1430
486915	KOG1430
498343	KOG1430
211157	KOG1432
499127	KOG1432
494429	KOG1433
505882	KOG1434
510702	KOG1434
505882	KOG1434
510702	KOG1434
285911	KOG1435
478173	KOG1435
285911	KOG1435
478173	KOG1435
476801	KOG1436
495064	KOG1437
495064	KOG1437
494455	KOG1438
478253	KOG1439
513776	KOG1439
482099	KOG1440
466334	KOG1441
476341	KOG1441
484822	KOG1441
486559	KOG1441
493035	KOG1441
466334	KOG1441
476341	KOG1441
484822	KOG1441
486559	KOG1441
493035	KOG1441
496421	KOG1442
496421	KOG1442
496421	KOG1442
487402	KOG1443
477706	KOG1444
496118	KOG1444
477706	KOG1444
496118	KOG1444
477706	KOG1444
496118	KOG1444
504816	KOG1445
479619	KOG1446
479619	KOG1446
479619	KOG1446
479469	KOG1448
514929	KOG1448
479469	KOG1448
514929	KOG1448
495425	KOG1449
496005	KOG1450
442484	KOG1453
238280	KOG1455
489619	KOG1455
490444	KOG1458
478902	KOG1459
477275	KOG1460
477275	KOG1460
477275	KOG1460
468374	KOG1461
482132	KOG1462
481604	KOG1463
483678	KOG1464
483678	KOG1464
491320	KOG1465
444396	KOG1466
513740	KOG1467
496931	KOG1468
498600	KOG1469
482719	KOG1470
491011	KOG1470
484231	KOG1471
500454	KOG1471
540551	KOG1471
56975	KOG1472
487115	KOG1472
489601	KOG1472
56975	KOG1472
487115	KOG1472
489601	KOG1472
156844	KOG1474
496826	KOG1474
498910	KOG1475
500769	KOG1477
506483	KOG1477
493459	KOG1478
486357	KOG1479
31545	KOG1481
491312	KOG1481
133373	KOG1482
140684	KOG1483
460388	KOG1483
502460	KOG1483
502969	KOG1483
503054	KOG1483
503474	KOG1483
478832	KOG1484
440889	KOG1485
484943	KOG1485
497352	KOG1485
495186	KOG1486
481506	KOG1487
312365	KOG1488
437317	KOG1488
546541	KOG1489
461149	KOG1490
480189	KOG1491
497484	KOG1492
500124	KOG1493
500124	KOG1493
307240	KOG1494
546701	KOG1494
390410	KOG1497
390410	KOG1497
483801	KOG1498
241340	KOG1499
491537	KOG1499
241340	KOG1499
491537	KOG1499
241340	KOG1499
491537	KOG1499
483169	KOG1500
483169	KOG1500
443318	KOG1502
476298	KOG1502
476489	KOG1502
481054	KOG1502
485698	KOG1502
486771	KOG1502
507686	KOG1502
545899	KOG1502
508066	KOG1504
486947	KOG1505
496182	KOG1505
518666	KOG1506
7015	KOG1507
7015	KOG1507
507546	KOG1508
501137	KOG1509
14014	KOG1514
380009	KOG1515
455646	KOG1515
482330	KOG1515
484511	KOG1515
487993	KOG1515
496659	KOG1515
497469	KOG1515
510379	KOG1515
511274	KOG1515
513743	KOG1515
513823	KOG1515
499646	KOG1516
507629	KOG1516
515867	KOG1516
531792	KOG1516
483680	KOG1517
548276	KOG1517
492503	KOG1518
451122	KOG1521
476211	KOG1522
496134	KOG1523
498444	KOG1525
487391	KOG1526
490972	KOG1527
506088	KOG1527
489784	KOG1528
489784	KOG1528
484586	KOG1529
480153	KOG1530
492675	KOG1531
479276	KOG1532
462782	KOG1533
487944	KOG1534
434355	KOG1535
471322	KOG1535
498759	KOG1535
536320	KOG1535
543262	KOG1535
478324	KOG1536
436373	KOG1537
436112	KOG1539
490213	KOG1540
463696	KOG1541
437655	KOG1546
440944	KOG1546
480384	KOG1546
486085	KOG1546
437655	KOG1546
440944	KOG1546
480384	KOG1546
486085	KOG1546
482593	KOG1547
482593	KOG1547
482593	KOG1547
441521	KOG1548
482665	KOG1549
547135	KOG1549
439030	KOG1550
495040	KOG1550
499422	KOG1550
439030	KOG1550
495040	KOG1550
499422	KOG1550
439030	KOG1550
495040	KOG1550
499422	KOG1550
494347	KOG1552
499242	KOG1554
499242	KOG1554
489348	KOG1555
506241	KOG1556
482022	KOG1558
483473	KOG1558
493027	KOG1558
440118	KOG1560
201057	KOG1561
486044	KOG1563
508338	KOG1564
540847	KOG1566
460752	KOG1567
501698	KOG1567
487460	KOG1568
487460	KOG1568
455196	KOG1569
537040	KOG1570
486383	KOG1571
172571	KOG1572
211862	KOG1572
487412	KOG1572
488955	KOG1572
491626	KOG1572
494925	KOG1573
13894	KOG1575
288266	KOG1575
292026	KOG1575
490627	KOG1575
497292	KOG1575
498292	KOG1575
509077	KOG1575
512770	KOG1575
442358	KOG1576
224870	KOG1577
250536	KOG1577
438604	KOG1577
462454	KOG1577
481267	KOG1577
485141	KOG1577
490859	KOG1577
491299	KOG1577
496368	KOG1577
496972	KOG1577
501694	KOG1577
506458	KOG1577
508916	KOG1577
528943	KOG1577
482106	KOG1578
489460	KOG1578
498975	KOG1579
500511	KOG1581
528366	KOG1583
442528	KOG1586
497509	KOG1587
438760	KOG1589
489199	KOG1590
480530	KOG1594
480781	KOG1596
496025	KOG1597
495606	KOG1598
496739	KOG1599
494507	KOG1600
498575	KOG1600
16851	KOG1601
289661	KOG1601
478320	KOG1601
486096	KOG1601
492266	KOG1601
497340	KOG1601
500593	KOG1601
508318	KOG1601
510493	KOG1601
513031	KOG1601
484137	KOG1602
136318	KOG1603
469549	KOG1603
469566	KOG1603
347270	KOG1604
112611	KOG1605
384052	KOG1605
484255	KOG1605
484274	KOG1605
480788	KOG1606
476404	KOG1607
504815	KOG1607
495074	KOG1609
496268	KOG1609
22001	KOG1611
277202	KOG1611
478099	KOG1611
510231	KOG1611
510689	KOG1611
496110	KOG1612
493115	KOG1613
511726	KOG1614
477448	KOG1615
482500	KOG1616
509154	KOG1617
476474	KOG1618
255642	KOG1620
494759	KOG1620
255642	KOG1620
494759	KOG1620
255642	KOG1620
494759	KOG1620
480866	KOG1622
452061	KOG1624
482731	KOG1625
439487	KOG1626
500426	KOG1627
487828	KOG1628
489597	KOG1631
17043	KOG1632
477741	KOG1633
507460	KOG1634
497792	KOG1635
494472	KOG1636
486291	KOG1637
278549	KOG1638
491592	KOG1639
487163	KOG1641
92228	KOG1642
470451	KOG1642
476270	KOG1643
495718	KOG1644
484304	KOG1646
476180	KOG1647
479834	KOG1649
493179	KOG1649
479834	KOG1649
493179	KOG1649
368245	KOG1650
315031	KOG1651
509560	KOG1651
496800	KOG1652
496102	KOG1654
495546	KOG1655
478279	KOG1656
388692	KOG1657
496113	KOG1657
476318	KOG1659
487809	KOG1661
484386	KOG1662
471974	KOG1663
476928	KOG1663
459707	KOG1664
511189	KOG1666
478347	KOG1667
483067	KOG1668
481394	KOG1669
245081	KOG1670
366033	KOG1670
494057	KOG1670
88965	KOG1671
492307	KOG1671
496997	KOG1672
496997	KOG1672
501207	KOG1673
94122	KOG1674
151937	KOG1674
435926	KOG1674
476913	KOG1674
489484	KOG1674
501733	KOG1674
501420	KOG1678
489665	KOG1679
488640	KOG1680
483806	KOG1681
479025	KOG1683
489614	KOG1684
461134	KOG1685
491860	KOG1687
489637	KOG1688
477594	KOG1689
482582	KOG1690
504814	KOG1691
490497	KOG1692
491663	KOG1693
477302	KOG1694
434449	KOG1696
476915	KOG1697
478239	KOG1698
485385	KOG1699
482361	KOG1700
482361	KOG1700
441814	KOG1703
501238	KOG1703
510013	KOG1703
441814	KOG1703
501238	KOG1703
510013	KOG1703
495286	KOG1705
168860	KOG1706
541521	KOG1707
443296	KOG1709
476271	KOG1711
482639	KOG1712
495026	KOG1713
484156	KOG1714
495693	KOG1715
201158	KOG1716
489330	KOG1716
508690	KOG1716
519322	KOG1716
437877	KOG1717
443493	KOG1720
42316	KOG1721
49556	KOG1721
52695	KOG1721
96147	KOG1721
161010	KOG1721
162784	KOG1721
219661	KOG1721
222684	KOG1721
272442	KOG1721
289179	KOG1721
366242	KOG1721
463432	KOG1721
479515	KOG1721
481397	KOG1721
488397	KOG1721
494660	KOG1721
496782	KOG1721
510830	KOG1721
512730	KOG1721
532199	KOG1721
541918	KOG1721
535398	KOG1722
494268	KOG1723
440349	KOG1724
508510	KOG1725
541618	KOG1725
528843	KOG1726
481494	KOG1727
481494	KOG1727
454894	KOG1728
538006	KOG1729
478903	KOG1730
492247	KOG1730
492114	KOG1732
491824	KOG1733
479858	KOG1735
500310	KOG1736
512469	KOG1737
487666	KOG1741
510066	KOG1742
483710	KOG1743
451760	KOG1744
454221	KOG1745
462555	KOG1745
474855	KOG1745
505232	KOG1745
100092	KOG1746
100092	KOG1746
438048	KOG1747
485039	KOG1748
485039	KOG1748
485039	KOG1748
497688	KOG1749
482392	KOG1750
470482	KOG1751
253378	KOG1752
481965	KOG1752
487061	KOG1753
481347	KOG1754
513206	KOG1755
486125	KOG1756
486129	KOG1756
443372	KOG1757
437443	KOG1758
490143	KOG1760
491367	KOG1761
493698	KOG1762
481159	KOG1763
489826	KOG1764
90357	KOG1765
492288	KOG1767
498185	KOG1768
479768	KOG1769
485374	KOG1769
488082	KOG1770
468579	KOG1771
468579	KOG1771
512321	KOG1772
458848	KOG1773
469534	KOG1773
478391	KOG1773
496686	KOG1773
509779	KOG1773
485678	KOG1774
510798	KOG1775
491833	KOG1779
84230	KOG1780
500298	KOG1781
491033	KOG1782
485409	KOG1783
29936	KOG1784
185346	KOG1786
205638	KOG1786
523797	KOG1786
185346	KOG1786
205638	KOG1786
523797	KOG1786
505640	KOG1790
449372	KOG1791
537611	KOG1793
106272	KOG1794
489114	KOG1795
513560	KOG1797
480519	KOG1798
535332	KOG1800
271794	KOG1801
536742	KOG1801
342083	KOG1802
488748	KOG1803
496484	KOG1804
434549	KOG1805
443650	KOG1807
495400	KOG1808
536397	KOG1808
181638	KOG1809
540744	KOG1810
501363	KOG1812
506234	KOG1813
544893	KOG1814
383864	KOG1815
490966	KOG1816
210625	KOG1817
481068	KOG1817
535902	KOG1817
482389	KOG1818
533845	KOG1818
482389	KOG1818
533845	KOG1818
25434	KOG1820
544750	KOG1822
443879	KOG1823
480521	KOG1824
451856	KOG1825
126360	KOG1826
130334	KOG1826
132048	KOG1826
496276	KOG1826
497378	KOG1826
455146	KOG1827
541230	KOG1827
455146	KOG1827
541230	KOG1827
538630	KOG1828
434244	KOG1831
500241	KOG1835
492040	KOG1837
475850	KOG1838
489795	KOG1838
545315	KOG1839
499080	KOG1842
206347	KOG1843
475978	KOG1843
507693	KOG1843
172419	KOG1844
480742	KOG1844
485180	KOG1844
493529	KOG1848
486309	KOG1849
495755	KOG1851
498326	KOG1852
540062	KOG1854
245194	KOG1856
13709	KOG1858
13709	KOG1858
5949	KOG1860
5949	KOG1860
485709	KOG1861
541713	KOG1862
34820	KOG1863
258385	KOG1863
505108	KOG1863
439956	KOG1864
500140	KOG1865
272535	KOG1867
495059	KOG1867
493248	KOG1868
488263	KOG1869
497662	KOG1870
435881	KOG1871
481577	KOG1872
487213	KOG1873
487475	KOG1874
506664	KOG1875
372938	KOG1876
7770	KOG1877
490312	KOG1878
504836	KOG1879
442489	KOG1882
496905	KOG1885
492125	KOG1888
494468	KOG1889
494421	KOG1890
466789	KOG1894
466980	KOG1895
495834	KOG1896
308282	KOG1897
500117	KOG1898
481775	KOG1900
481775	KOG1900
18430	KOG1901
462286	KOG1902
462286	KOG1902
496810	KOG1904
435394	KOG1906
456416	KOG1907
486090	KOG1908
200749	KOG1909
200749	KOG1909
200749	KOG1909
461602	KOG1910
438877	KOG1913
487742	KOG1914
494417	KOG1915
489054	KOG1918
483482	KOG1919
541693	KOG1920
497882	KOG1921
501034	KOG1921
500481	KOG1922
500481	KOG1922
99641	KOG1924
457419	KOG1924
99641	KOG1924
457419	KOG1924
459901	KOG1926
479733	KOG1928
486679	KOG1929
480477	KOG1931
491747	KOG1932
478314	KOG1933
491479	KOG1933
478436	KOG1936
503949	KOG1938
493545	KOG1939
496398	KOG1939
496400	KOG1939
490674	KOG1942
150837	KOG1943
465562	KOG1944
479165	KOG1944
491112	KOG1944
494294	KOG1946
489990	KOG1947
513454	KOG1947
490923	KOG1950
513466	KOG1950
180594	KOG1951
442574	KOG1952
538791	KOG1953
442910	KOG1956
498613	KOG1960
477261	KOG1961
477261	KOG1961
471853	KOG1962
486541	KOG1963
497375	KOG1964
497375	KOG1964
451391	KOG1965
454314	KOG1967
454314	KOG1967
266437	KOG1968
508172	KOG1968
433947	KOG1969
433947	KOG1969
487512	KOG1970
487512	KOG1970
484470	KOG1972
151834	KOG1973
210205	KOG1973
477086	KOG1973
495701	KOG1974
478114	KOG1975
483462	KOG1977
180724	KOG1978
476267	KOG1979
481615	KOG1980
471130	KOG1981
298353	KOG1982
492585	KOG1983
494153	KOG1984
438053	KOG1985
486105	KOG1986
239299	KOG1989
482869	KOG1992
482869	KOG1992
469079	KOG1993
469079	KOG1993
489249	KOG1996
496637	KOG1998
494423	KOG1999
36331	KOG2000
489251	KOG2001
451790	KOG2002
439923	KOG2004
509432	KOG2004
498334	KOG2005
120052	KOG2006
524938	KOG2007
465353	KOG2011
490223	KOG2012
466602	KOG2013
484923	KOG2014
505812	KOG2015
195695	KOG2016
508601	KOG2017
508602	KOG2017
484549	KOG2018
477048	KOG2020
477048	KOG2020
491863	KOG2021
491863	KOG2021
491863	KOG2021
500436	KOG2022
500436	KOG2022
465076	KOG2023
465076	KOG2023
318427	KOG2024
456252	KOG2024
493715	KOG2025
493715	KOG2025
32834	KOG2026
492733	KOG2027
435275	KOG2028
484359	KOG2031
478607	KOG2033
478002	KOG2034
487491	KOG2035
487491	KOG2035
484575	KOG2036
454065	KOG2038
454065	KOG2038
486890	KOG2039
537425	KOG2040
489973	KOG2042
541884	KOG2044
541884	KOG2044
476854	KOG2045
476854	KOG2045
492362	KOG2047
494568	KOG2048
61042	KOG2049
233019	KOG2050
495804	KOG2051
488861	KOG2053
496458	KOG2054
485898	KOG2055
497770	KOG2056
537220	KOG2056
434260	KOG2058
478761	KOG2058
484931	KOG2061
535839	KOG2062
490158	KOG2063
515871	KOG2063
440016	KOG2065
497458	KOG2066
476265	KOG2067
487148	KOG2068
469044	KOG2069
489464	KOG2071
507347	KOG2072
533890	KOG2073
264430	KOG2074
264430	KOG2074
517276	KOG2076
300521	KOG2078
352331	KOG2079
485515	KOG2081
158189	KOG2084
497839	KOG2084
500182	KOG2084
528961	KOG2084
540084	KOG2084
540964	KOG2084
478236	KOG2085
494862	KOG2086
434849	KOG2088
434849	KOG2088
434849	KOG2088
487645	KOG2090
487388	KOG2093
535146	KOG2093
490107	KOG2094
476626	KOG2095
510416	KOG2097
476441	KOG2098
495210	KOG2099
488840	KOG2100
495613	KOG2100
482807	KOG2101
507769	KOG2101
482807	KOG2101
507769	KOG2101
482807	KOG2101
507769	KOG2101
438142	KOG2102
450259	KOG2102
470046	KOG2102
176141	KOG2103
501572	KOG2104
500646	KOG2105
500662	KOG2107
478534	KOG2108
473850	KOG2109
491796	KOG2110
492044	KOG2111
495714	KOG2112
543735	KOG2112
484578	KOG2114
537524	KOG2115
494176	KOG2116
494176	KOG2116
436099	KOG2117
11533	KOG2118
481900	KOG2118
476825	KOG2121
541720	KOG2121
548757	KOG2126
480761	KOG2128
487579	KOG2128
513800	KOG2131
513800	KOG2131
90295	KOG2132
462283	KOG2132
489710	KOG2132
90295	KOG2132
462283	KOG2132
489710	KOG2132
493873	KOG2134
151286	KOG2135
311963	KOG2136
449240	KOG2137
492393	KOG2138
492486	KOG2140
534674	KOG2141
484407	KOG2143
490186	KOG2144
498330	KOG2145
485908	KOG2146
485908	KOG2146
452328	KOG2147
480874	KOG2148
483682	KOG2149
495054	KOG2150
482977	KOG2151
482977	KOG2151
482977	KOG2151
467115	KOG2153
467115	KOG2153
538438	KOG2154
439953	KOG2157
472677	KOG2157
247521	KOG2159
198617	KOG2160
476223	KOG2161
275808	KOG2162
500296	KOG2162
500695	KOG2163
482135	KOG2164
501410	KOG2164
466203	KOG2165
466203	KOG2165
436259	KOG2166
497666	KOG2166
497800	KOG2167
480088	KOG2168
208302	KOG2169
466746	KOG2171
476779	KOG2171
466746	KOG2171
476779	KOG2171
451770	KOG2172
485587	KOG2173
497512	KOG2174
468600	KOG2175
489190	KOG2176
489096	KOG2177
493992	KOG2177
61680	KOG2178
496580	KOG2178
484600	KOG2179
489764	KOG2180
495698	KOG2182
495698	KOG2182
466368	KOG2184
247650	KOG2186
84496	KOG2187
435300	KOG2188
483565	KOG2189
199880	KOG2190
442797	KOG2190
199880	KOG2190
442797	KOG2190
510327	KOG2194
510327	KOG2194
489407	KOG2195
492893	KOG2195
512574	KOG2195
489407	KOG2195
492893	KOG2195
512574	KOG2195
489407	KOG2195
492893	KOG2195
512574	KOG2195
539005	KOG2196
494149	KOG2197
481971	KOG2198
441188	KOG2199
477343	KOG2199
436453	KOG2201
497489	KOG2202
489046	KOG2203
507780	KOG2206
497169	KOG2208
505718	KOG2208
506957	KOG2208
476587	KOG2210
481513	KOG2210
499401	KOG2210
180627	KOG2211
26637	KOG2213
492202	KOG2214
495805	KOG2215
496750	KOG2216
496687	KOG2217
245879	KOG2218
245879	KOG2218
477807	KOG2220
507416	KOG2220
488685	KOG2221
540609	KOG2223
540609	KOG2223
510875	KOG2226
498703	KOG2227
498703	KOG2227
497591	KOG2228
442283	KOG2229
442283	KOG2229
497909	KOG2230
477447	KOG2231
489076	KOG2234
546838	KOG2236
483764	KOG2238
491013	KOG2239
501392	KOG2240
495771	KOG2241
543759	KOG2242
466183	KOG2244
503435	KOG2244
513831	KOG2244
513887	KOG2244
543351	KOG2244
543365	KOG2244
468313	KOG2245
42467	KOG2248
435936	KOG2248
478925	KOG2249
510331	KOG2249
450185	KOG2250
478511	KOG2250
56444	KOG2253
444221	KOG2256
175261	KOG2257
506251	KOG2258
510350	KOG2258
511969	KOG2258
482620	KOG2260
462043	KOG2261
433850	KOG2262
467708	KOG2262
473107	KOG2262
475907	KOG2262
496189	KOG2262
500999	KOG2262
505271	KOG2262
516938	KOG2262
449927	KOG2263
509353	KOG2265
498865	KOG2267
465716	KOG2268
465716	KOG2268
485289	KOG2270
485289	KOG2270
487397	KOG2271
487397	KOG2271
58773	KOG2273
462204	KOG2273
478298	KOG2273
481070	KOG2273
483106	KOG2273
495217	KOG2273
499928	KOG2273
298971	KOG2274
298971	KOG2274
250408	KOG2275
489506	KOG2275
507373	KOG2275
2571	KOG2276
540135	KOG2276
166911	KOG2277
523531	KOG2277
454431	KOG2278
451793	KOG2280
509758	KOG2282
499185	KOG2283
499185	KOG2283
460767	KOG2286
63389	KOG2287
482576	KOG2287
483584	KOG2287
503663	KOG2287
495248	KOG2289
517394	KOG2291
533144	KOG2292
150750	KOG2294
367265	KOG2294
456864	KOG2294
458542	KOG2294
536650	KOG2295
484092	KOG2297
512150	KOG2298
496716	KOG2299
199420	KOG2301
199420	KOG2301
481277	KOG2303
481277	KOG2303
375104	KOG2304
536277	KOG2304
479140	KOG2307
466258	KOG2308
466258	KOG2308
513334	KOG2309
465154	KOG2310
499015	KOG2313
435200	KOG2314
479468	KOG2315
82421	KOG2316
