jgi|Papla1|463552|estExt_Genewise1Plus.C_5_t10198	KAJ4295372.1	4.6	23.9	50	27	6	33.333	9
jgi|Papla1|463696|estExt_Genewise1Plus.C_5_t10348	KAI2448295.1	1.4	24.6	52	43	13	34.884	15
jgi|Papla1|463717|estExt_Genewise1Plus.C_5_t10369	CAX45619.1	7.5	23.9	50	114	12	21.053	24
jgi|Papla1|463717|estExt_Genewise1Plus.C_5_t10369	XP_002417901.1	7.5	23.9	50	114	12	21.053	24
jgi|Papla1|463882|estExt_Genewise1Plus.C_5_t20042	CDR48319.1	3.1	24.3	51	92	22	26.087	24
jgi|Papla1|463888|estExt_Genewise1Plus.C_5_t20048	AQM55798.1	2.4	26.6	57	69	4	28.986	20
jgi|Papla1|463888|estExt_Genewise1Plus.C_5_t20048	CDR43660.1	2.7	26.6	57	39	2	43.590	17
jgi|Papla1|463888|estExt_Genewise1Plus.C_5_t20048	OEJ87381.1	8.5	25.0	53	90	5	30.000	27
jgi|Papla1|463926|estExt_Genewise1Plus.C_5_t20086	KAJ4295372.1	3.9	23.1	48	30	13	33.333	10
jgi|Papla1|463926|estExt_Genewise1Plus.C_5_t20086	CAK40612.1	4.6	22.7	47	41	13	36.585	15
jgi|Papla1|463926|estExt_Genewise1Plus.C_5_t20086	XP_001394271.3	4.6	22.7	47	41	13	36.585	15
jgi|Papla1|463926|estExt_Genewise1Plus.C_5_t20086	KAH3903218.1	8.5	21.9	45	26	11	34.615	9
jgi|Papla1|463926|estExt_Genewise1Plus.C_5_t20086	XP_045937146.1	8.5	21.9	45	26	11	34.615	9
jgi|Papla1|463958|estExt_Genewise1Plus.C_5_t20121	KAI2448295.1	1.5	25.8	55	93	15	27.957	26
jgi|Papla1|463958|estExt_Genewise1Plus.C_5_t20121	KAI1914559.1	4.4	24.3	51	30	5	33.333	10
jgi|Papla1|463958|estExt_Genewise1Plus.C_5_t20121	KAI1960662.1	4.4	24.3	51	30	5	33.333	10
jgi|Papla1|463958|estExt_Genewise1Plus.C_5_t20121	KAI1942045.1	4.5	24.3	51	30	5	33.333	10
jgi|Papla1|464153|estExt_Genewise1Plus.C_5_t20324	QEU58871.1	0.050	31.2	69	101	13	24.752	25
jgi|Papla1|464232|estExt_Genewise1Plus.C_6_t10009	KAI5954252.1	2.3	25.0	53	43	9	32.558	14
jgi|Papla1|464232|estExt_Genewise1Plus.C_6_t10009	XP_051620539.1	2.3	25.0	53	43	9	32.558	14
jgi|Papla1|464232|estExt_Genewise1Plus.C_6_t10009	CAK40612.1	6.4	23.5	49	94	16	23.404	22
jgi|Papla1|464232|estExt_Genewise1Plus.C_6_t10009	XP_001394271.3	6.4	23.5	49	94	16	23.404	22
jgi|Papla1|464232|estExt_Genewise1Plus.C_6_t10009	GAT22250.1	9.4	22.7	47	94	16	23.404	22
jgi|Papla1|464238|estExt_Genewise1Plus.C_6_t10017	AQM55799.1	5.70e-10	56.2	134	429	76	22.145	95
jgi|Papla1|464241|estExt_Genewise1Plus.C_6_t10020	KAI3623351.1	0.61	27.3	59	56	8	41.071	23
jgi|Papla1|464241|estExt_Genewise1Plus.C_6_t10020	GMM50551.1	2.5	25.4	54	23	3	47.826	11
jgi|Papla1|464241|estExt_Genewise1Plus.C_6_t10020	OQE18915.1	4.8	24.6	52	52	7	25.000	13
jgi|Papla1|464301|estExt_Genewise1Plus.C_6_t10080	KTB18785.1	7.6	23.1	48	60	15	25.000	15
jgi|Papla1|464301|estExt_Genewise1Plus.C_6_t10080	KTB25371.1	7.6	23.1	48	60	15	25.000	15
jgi|Papla1|464301|estExt_Genewise1Plus.C_6_t10080	KAJ9568696.1	7.7	23.1	48	60	15	25.000	15
jgi|Papla1|464301|estExt_Genewise1Plus.C_6_t10080	KTA98043.1	7.8	23.1	48	60	15	25.000	15
jgi|Papla1|464301|estExt_Genewise1Plus.C_6_t10080	KTA98679.1	7.8	23.1	48	60	15	25.000	15
jgi|Papla1|464534|estExt_Genewise1Plus.C_6_t10332	AQM55801.1	3.2	26.2	56	27	2	44.444	12
jgi|Papla1|464710|estExt_Genewise1Plus.C_6_t20014	CDR43660.1	7.6	23.5	49	17	3	52.941	9
jgi|Papla1|464759|estExt_Genewise1Plus.C_6_t20063	KAJ4359842.1	8.9	23.9	50	56	6	33.929	19
jgi|Papla1|464759|estExt_Genewise1Plus.C_6_t20063	XP_056076044.1	8.9	23.9	50	56	6	33.929	19
jgi|Papla1|464820|estExt_Genewise1Plus.C_6_t20124	KAI2302802.1	0.26	28.9	63	27	3	40.741	11
jgi|Papla1|464820|estExt_Genewise1Plus.C_6_t20124	KAI1970642.1	0.32	28.9	63	27	3	40.741	11
jgi|Papla1|464820|estExt_Genewise1Plus.C_6_t20124	KAI1978464.1	0.32	28.9	63	27	3	40.741	11
jgi|Papla1|464820|estExt_Genewise1Plus.C_6_t20124	KAI1983824.1	0.32	28.9	63	27	3	40.741	11
jgi|Papla1|464820|estExt_Genewise1Plus.C_6_t20124	KAI1910396.1	0.33	28.9	63	27	3	40.741	11
jgi|Papla1|464828|estExt_Genewise1Plus.C_6_t20132	CDR48319.1	2.6	25.0	53	47	8	34.043	16
jgi|Papla1|464997|estExt_Genewise1Plus.C_6_t20310	KAJ9479095.1	2.5	25.0	53	55	9	29.091	16
jgi|Papla1|465154|estExt_Genewise1Plus.C_6_t20476	CAI4061995.1	6.2	23.9	50	42	6	30.952	13
jgi|Papla1|465154|estExt_Genewise1Plus.C_6_t20476	CEL05284.1	8.1	23.9	50	90	13	22.222	20
jgi|Papla1|465171|estExt_Genewise1Plus.C_6_t20493	GAV49974.1	0.21	30.0	66	79	6	26.582	21
jgi|Papla1|465171|estExt_Genewise1Plus.C_6_t20493	AUM56959.1	6.2	25.0	53	137	12	22.628	31
jgi|Papla1|465171|estExt_Genewise1Plus.C_6_t20493	ONH65757.1	9.6	24.3	51	33	3	33.333	11
jgi|Papla1|465251|estExt_Genewise1Plus.C_7_t10022	AQM55799.1	6.53e-48	170	431	511	97	26.027	133
jgi|Papla1|465318|estExt_Genewise1Plus.C_7_t10095	CDR48319.1	1.1	26.2	56	34	7	29.412	10
jgi|Papla1|465318|estExt_Genewise1Plus.C_7_t10095	KAH3903218.1	8.7	23.1	48	35	7	42.857	15
jgi|Papla1|465318|estExt_Genewise1Plus.C_7_t10095	XP_045937146.1	8.7	23.1	48	35	7	42.857	15
jgi|Papla1|465353|estExt_Genewise1Plus.C_7_t10131	CAI4053386.1	3.7	25.8	55	78	6	24.359	19
jgi|Papla1|465353|estExt_Genewise1Plus.C_7_t10131	WBF16185.1	3.7	25.8	55	78	6	24.359	19
jgi|Papla1|465353|estExt_Genewise1Plus.C_7_t10131	KAK3191190.1	9.1	24.3	51	26	2	42.308	11
jgi|Papla1|465374|estExt_Genewise1Plus.C_7_t10152	KAI3623351.1	5.7	23.1	48	54	16	31.481	17
jgi|Papla1|465452|estExt_Genewise1Plus.C_7_t10230	AMD21807.1	6.9	23.5	49	51	9	33.333	17
jgi|Papla1|465452|estExt_Genewise1Plus.C_7_t10230	XP_017988803.1	6.9	23.5	49	51	9	33.333	17
jgi|Papla1|465499|estExt_Genewise1Plus.C_7_t10278	CCE62712.1	1.9	25.0	53	25	7	48.000	12
jgi|Papla1|465499|estExt_Genewise1Plus.C_7_t10278	XP_003685146.1	1.9	25.0	53	25	7	48.000	12
jgi|Papla1|465499|estExt_Genewise1Plus.C_7_t10278	CAI4053386.1	4.5	23.9	50	48	13	27.083	13
jgi|Papla1|465499|estExt_Genewise1Plus.C_7_t10278	WBF16185.1	4.5	23.9	50	48	13	27.083	13
jgi|Papla1|465499|estExt_Genewise1Plus.C_7_t10278	CAI4054721.1	4.8	23.5	49	48	13	27.083	13
jgi|Papla1|465562|estExt_Genewise1Plus.C_7_t10341	CAP91158.1	4.5	22.3	46	21	11	42.857	9
jgi|Papla1|465731|estExt_Genewise1Plus.C_7_t20023	KAI1942045.1	2.9	24.6	52	23	4	52.174	12
jgi|Papla1|465731|estExt_Genewise1Plus.C_7_t20023	KAI1914559.1	3.1	24.6	52	23	4	52.174	12
jgi|Papla1|465731|estExt_Genewise1Plus.C_7_t20023	KAI1960662.1	3.1	24.6	52	23	4	52.174	12
jgi|Papla1|465912|estExt_Genewise1Plus.C_7_t20204	AQM55796.1	3.2	24.6	52	102	20	27.451	28
jgi|Papla1|465912|estExt_Genewise1Plus.C_7_t20204	AQZ19027.1	3.2	24.6	52	102	20	27.451	28
jgi|Papla1|466192|estExt_Genewise1Plus.C_8_t10055	CAP91158.1	1.6	24.6	52	32	9	40.625	13
jgi|Papla1|466192|estExt_Genewise1Plus.C_8_t10055	KAH3903218.1	6.5	23.1	48	20	5	45.000	9
jgi|Papla1|466192|estExt_Genewise1Plus.C_8_t10055	XP_045937146.1	6.5	23.1	48	20	5	45.000	9
jgi|Papla1|466192|estExt_Genewise1Plus.C_8_t10055	AQZ19027.1	7.9	22.7	47	49	13	32.653	16
jgi|Papla1|466192|estExt_Genewise1Plus.C_8_t10055	AQM55796.1	8.4	22.7	47	49	13	32.653	16
jgi|Papla1|466203|estExt_Genewise1Plus.C_8_t10067	QNG16536.1	4.7	24.6	52	92	13	23.913	22
jgi|Papla1|466203|estExt_Genewise1Plus.C_8_t10067	KTA98043.1	4.9	24.6	52	92	13	23.913	22
jgi|Papla1|466203|estExt_Genewise1Plus.C_8_t10067	KTA98679.1	4.9	24.6	52	92	13	23.913	22
jgi|Papla1|466203|estExt_Genewise1Plus.C_8_t10067	KTB06824.1	4.9	24.6	52	92	13	23.913	22
jgi|Papla1|466203|estExt_Genewise1Plus.C_8_t10067	KTB08363.1	4.9	24.6	52	92	13	23.913	22
jgi|Papla1|466258|estExt_Genewise1Plus.C_8_t10125	KAJ4364812.1	7.1	24.3	51	57	6	29.825	17
jgi|Papla1|466258|estExt_Genewise1Plus.C_8_t10125	CCK69984.1	8.5	24.3	51	28	3	35.714	10
jgi|Papla1|466258|estExt_Genewise1Plus.C_8_t10125	XP_022464230.1	8.5	24.3	51	28	3	35.714	10
jgi|Papla1|466258|estExt_Genewise1Plus.C_8_t10125	KAJ4313061.1	9.5	23.9	50	90	9	26.667	24
jgi|Papla1|466313|estExt_Genewise1Plus.C_8_t10180	OEJ87381.1	4.7	21.9	45	16	11	31.250	5
jgi|Papla1|466313|estExt_Genewise1Plus.C_8_t10180	KAJ4359842.1	8.2	21.2	43	25	17	36.000	9
jgi|Papla1|466313|estExt_Genewise1Plus.C_8_t10180	XP_056076044.1	8.2	21.2	43	25	17	36.000	9
jgi|Papla1|466334|estExt_Genewise1Plus.C_8_t10201	AQM55797.1	7.5	23.5	49	29	6	41.379	12
jgi|Papla1|466344|estExt_Genewise1Plus.C_8_t10211	AQM55798.1	0.077	28.5	62	33	12	42.424	14
jgi|Papla1|466368|estExt_Genewise1Plus.C_8_t10235	KAK3191190.1	3.4	25.4	54	84	9	23.810	20
jgi|Papla1|466483|estExt_Genewise1Plus.C_8_t10353	AQM55801.1	3.62e-04	36.6	83	292	70	23.288	68
jgi|Papla1|466483|estExt_Genewise1Plus.C_8_t10353	CCE91024.1	10.0	22.7	47	20	5	45.000	9
jgi|Papla1|466483|estExt_Genewise1Plus.C_8_t10353	XP_003680235.1	10.0	22.7	47	20	5	45.000	9
jgi|Papla1|466553|estExt_Genewise1Plus.C_8_t10426	KAG7661792.1	1.3	24.6	52	19	8	47.368	9
jgi|Papla1|466553|estExt_Genewise1Plus.C_8_t10426	XP_049262025.1	1.3	24.6	52	19	8	47.368	9
jgi|Papla1|466565|estExt_Genewise1Plus.C_8_t10442	AQZ19027.1	7.1	23.5	49	57	12	31.579	18
jgi|Papla1|466565|estExt_Genewise1Plus.C_8_t10442	AQM55796.1	7.4	23.5	49	57	12	31.579	18
jgi|Papla1|466565|estExt_Genewise1Plus.C_8_t10442	AQZ15133.1	9.3	23.1	48	57	12	31.579	18
jgi|Papla1|466602|estExt_Genewise1Plus.C_8_t10479	QGN15624.1	1.3	26.2	56	31	5	41.935	13
jgi|Papla1|466602|estExt_Genewise1Plus.C_8_t10479	BAO39911.1	1.3	26.2	56	31	5	41.935	13
jgi|Papla1|466602|estExt_Genewise1Plus.C_8_t10479	XP_022675742.1	1.3	26.2	56	31	5	41.935	13
jgi|Papla1|466602|estExt_Genewise1Plus.C_8_t10479	BAP71392.1	1.3	26.2	56	31	5	41.935	13
jgi|Papla1|466602|estExt_Genewise1Plus.C_8_t10479	KAJ4364812.1	3.3	25.0	53	115	17	20.000	23
jgi|Papla1|466603|estExt_Genewise1Plus.C_8_t10480	CCE64268.1	0.001	35.4	80	167	29	21.557	36
jgi|Papla1|466603|estExt_Genewise1Plus.C_8_t10480	XP_003686702.1	0.001	35.4	80	167	29	21.557	36
jgi|Papla1|466603|estExt_Genewise1Plus.C_8_t10480	KAG5420767.1	5.6	23.9	50	89	16	24.719	22
jgi|Papla1|466746|estExt_Genewise1Plus.C_8_t20134	AUM56959.1	3.3	25.8	55	28	3	39.286	11
jgi|Papla1|466746|estExt_Genewise1Plus.C_8_t20134	AWU74858.1	3.4	25.8	55	28	3	39.286	11
jgi|Papla1|466746|estExt_Genewise1Plus.C_8_t20134	XP_029320335.1	3.4	25.8	55	28	3	39.286	11
jgi|Papla1|466878|estExt_Genewise1Plus.C_8_t20273	ANB12568.1	5.0	21.9	45	23	15	39.130	9
jgi|Papla1|466878|estExt_Genewise1Plus.C_8_t20273	XP_018735045.1	5.0	21.9	45	23	15	39.130	9
jgi|Papla1|466890|estExt_Genewise1Plus.C_8_t20285	EJS41313.1	3.1	24.3	51	38	9	31.579	12
jgi|Papla1|466890|estExt_Genewise1Plus.C_8_t20285	GMM54612.1	4.0	23.9	50	53	13	18.868	10
jgi|Papla1|466890|estExt_Genewise1Plus.C_8_t20285	CCD23342.1	8.9	22.7	47	50	12	30.000	15
jgi|Papla1|466890|estExt_Genewise1Plus.C_8_t20285	XP_003668585.1	8.9	22.7	47	50	12	30.000	15
jgi|Papla1|467023|estExt_Genewise1Plus.C_8_t20418	AQM55798.1	2.2	25.0	53	74	13	25.676	19
jgi|Papla1|467056|estExt_Genewise1Plus.C_9_t10031	BAE44581.1	3.9	25.4	54	67	5	28.358	19
jgi|Papla1|467115|estExt_Genewise1Plus.C_9_t10091	CDR43660.1	0.43	28.5	62	75	8	26.667	20
jgi|Papla1|467200|estExt_Genewise1Plus.C_9_t10177	KAJ4342032.1	2.0	25.8	55	109	16	24.771	27
jgi|Papla1|467200|estExt_Genewise1Plus.C_9_t10177	KAJ4381679.1	5.8	24.3	51	102	15	24.510	25
jgi|Papla1|467448|estExt_Genewise1Plus.C_9_t10426	AQM55800.1	2.9	24.6	52	26	6	38.462	10
jgi|Papla1|467534|estExt_Genewise1Plus.C_9_t20017	KAJ9479095.1	8.4	23.5	49	50	8	28.000	14
jgi|Papla1|467534|estExt_Genewise1Plus.C_9_t20017	KAJ4295372.1	10.0	23.1	48	54	9	33.333	18
jgi|Papla1|467590|estExt_Genewise1Plus.C_9_t20073	AQM55797.1	0.012	34.3	77	153	10	21.569	33
jgi|Papla1|467590|estExt_Genewise1Plus.C_9_t20073	GAV49974.1	1.9	26.9	58	117	7	21.368	25
jgi|Papla1|467590|estExt_Genewise1Plus.C_9_t20073	AOW01398.1	6.2	25.0	53	58	4	29.310	17
jgi|Papla1|467617|estExt_Genewise1Plus.C_9_t20103	AQZ15133.1	9.4	23.5	49	36	5	33.333	12
jgi|Papla1|467906|estExt_Genewise1Plus.C_10_t10227	AQM55797.1	4.6	25.0	53	39	4	33.333	13
jgi|Papla1|468089|estExt_Genewise1Plus.C_10_t10413	KAJ4381679.1	2.8	25.0	53	36	6	41.667	15
jgi|Papla1|468089|estExt_Genewise1Plus.C_10_t10413	KAJ4342032.1	2.9	25.0	53	36	6	41.667	15
jgi|Papla1|468089|estExt_Genewise1Plus.C_10_t10413	KAJ4408320.1	4.2	24.6	52	36	6	38.889	14
jgi|Papla1|468143|estExt_Genewise1Plus.C_10_t10470	CAI4039120.1	9.0	23.5	49	46	6	34.783	16
jgi|Papla1|468143|estExt_Genewise1Plus.C_10_t10470	XP_056082235.1	9.0	23.5	49	46	6	34.783	16
jgi|Papla1|468336|estExt_Genewise1Plus.C_11_t10073	XP_003955628.1	5.6	23.5	49	33	8	36.364	12
jgi|Papla1|468336|estExt_Genewise1Plus.C_11_t10073	CCF56493.1	5.6	23.5	49	33	8	36.364	12
jgi|Papla1|468543|estExt_Genewise1Plus.C_11_t10290	CAI4062666.1	8.8	23.1	48	25	5	40.000	10
jgi|Papla1|468579|estExt_Genewise1Plus.C_11_t10326	KAG5420767.1	5.6	24.3	51	33	5	33.333	11
jgi|Papla1|468600|estExt_Genewise1Plus.C_11_t10347	CAI4061593.1	2.2	25.8	55	27	3	48.148	13
jgi|Papla1|468600|estExt_Genewise1Plus.C_11_t10347	XP_056087627.1	2.2	25.8	55	27	3	48.148	13
jgi|Papla1|468638|estExt_Genewise1Plus.C_11_t10391	KAJ4313061.1	0.90	27.3	59	47	4	29.787	14
jgi|Papla1|468638|estExt_Genewise1Plus.C_11_t10391	CAK40612.1	2.5	26.2	56	149	14	29.530	44
jgi|Papla1|468638|estExt_Genewise1Plus.C_11_t10391	XP_001394271.3	2.5	26.2	56	149	14	29.530	44
jgi|Papla1|468638|estExt_Genewise1Plus.C_11_t10391	GAT22250.1	8.4	24.3	51	139	13	30.216	42
jgi|Papla1|468807|estExt_Genewise1Plus.C_11_t20070	AQM55800.1	0.65	27.3	59	148	20	22.973	34
jgi|Papla1|468916|estExt_Genewise1Plus.C_12_t10016	CAG86847.2	0.45	27.3	59	102	17	29.412	30
jgi|Papla1|468916|estExt_Genewise1Plus.C_12_t10016	XP_458707.2	0.45	27.3	59	102	17	29.412	30
jgi|Papla1|468933|estExt_Genewise1Plus.C_12_t10036	KTA98043.1	6.2	23.1	48	70	21	25.714	18
jgi|Papla1|468933|estExt_Genewise1Plus.C_12_t10036	KTA98679.1	6.2	23.1	48	70	21	25.714	18
jgi|Papla1|468933|estExt_Genewise1Plus.C_12_t10036	KTB06824.1	6.2	23.1	48	70	21	25.714	18
jgi|Papla1|468933|estExt_Genewise1Plus.C_12_t10036	KTB08363.1	6.2	23.1	48	70	21	25.714	18
jgi|Papla1|468933|estExt_Genewise1Plus.C_12_t10036	KTB12764.1	6.2	23.1	48	70	21	25.714	18
jgi|Papla1|46893|CE46892_201	AQM55799.1	2.0	23.1	48	26	15	42.308	11
jgi|Papla1|46893|CE46892_201	AQM55800.1	9.4	21.2	43	60	36	26.667	16
jgi|Papla1|468999|estExt_Genewise1Plus.C_12_t10110	CAX45619.1	4.4	23.9	50	44	11	31.818	14
jgi|Papla1|468999|estExt_Genewise1Plus.C_12_t10110	XP_002417901.1	4.4	23.9	50	44	11	31.818	14
jgi|Papla1|469044|estExt_Genewise1Plus.C_12_t10161	AMD21807.1	6.7	24.6	52	47	4	29.787	14
jgi|Papla1|469044|estExt_Genewise1Plus.C_12_t10161	XP_017988803.1	6.7	24.6	52	47	4	29.787	14
jgi|Papla1|469079|estExt_Genewise1Plus.C_12_t10196	KAJ4295372.1	7.4	24.6	52	19	2	52.632	10
jgi|Papla1|469277|estExt_Genewise1Plus.C_12_t10397	AQM55797.1	8.96e-12	62.8	151	243	31	25.103	61
jgi|Papla1|469277|estExt_Genewise1Plus.C_12_t10397	AQM55797.1	0.41	28.5	62	25	31	44.000	11
jgi|Papla1|469279|estExt_Genewise1Plus.C_12_t10399	CAX40566.1	1.4	26.6	57	35	4	34.286	12
jgi|Papla1|469279|estExt_Genewise1Plus.C_12_t10399	XP_002421234.1	1.4	26.6	57	35	4	34.286	12
jgi|Papla1|469279|estExt_Genewise1Plus.C_12_t10399	GMM54612.1	7.8	24.3	51	71	8	26.761	19
jgi|Papla1|469377|estExt_Genewise1Plus.C_12_t10500	AQM55799.1	0.020	32.0	71	94	17	24.468	23
jgi|Papla1|469534|estExt_Genewise1Plus.C_150015	AQM55799.1	6.3	22.7	47	20	6	45.000	9
jgi|Papla1|469534|estExt_Genewise1Plus.C_150015	CAI4054721.1	7.2	22.7	47	32	10	31.250	10
jgi|Papla1|469549|estExt_Genewise1Plus.C_160004	CAP83016.1	8.1	20.0	40	14	16	50.000	7
jgi|Papla1|469566|estExt_Genewise1Plus.C_170004	CAP80574.1	3.7	21.2	43	13	13	53.846	7
jgi|Papla1|469625|fgenesh1_pg.1_#_12	CDR48319.1	5.1	22.3	46	31	14	35.484	11
jgi|Papla1|469625|fgenesh1_pg.1_#_12	QLG74845.1	9.1	21.6	44	39	20	25.641	10
jgi|Papla1|469625|fgenesh1_pg.1_#_12	XP_037146570.1	9.1	21.6	44	39	20	25.641	10
jgi|Papla1|469647|fgenesh1_pg.1_#_34	AOA64335.1	0.78	26.2	56	30	7	43.333	13
jgi|Papla1|469647|fgenesh1_pg.1_#_34	AOA68859.1	0.78	26.2	56	30	7	43.333	13
jgi|Papla1|469647|fgenesh1_pg.1_#_34	CCA39937.1	0.78	26.2	56	30	7	43.333	13
jgi|Papla1|469647|fgenesh1_pg.1_#_34	CAH2449990.1	0.78	26.2	56	30	7	43.333	13
jgi|Papla1|469647|fgenesh1_pg.1_#_34	ANZ73538.1	2.2	24.6	52	15	4	60.000	9
jgi|Papla1|469652|fgenesh1_pg.1_#_39	GMM42734.1	3.5	22.3	46	22	15	40.909	9
jgi|Papla1|469652|fgenesh1_pg.1_#_39	OEJ89056.1	3.6	21.9	45	22	15	40.909	9
jgi|Papla1|469652|fgenesh1_pg.1_#_39	EDO15493.1	8.8	20.8	42	19	13	42.105	8
jgi|Papla1|469652|fgenesh1_pg.1_#_39	XP_001643351.1	8.8	20.8	42	19	13	42.105	8
jgi|Papla1|469664|fgenesh1_pg.1_#_51	KAI3402959.2	1.4	24.6	52	32	10	43.750	14
jgi|Papla1|469664|fgenesh1_pg.1_#_51	XP_049178706.1	1.4	24.6	52	32	10	43.750	14
jgi|Papla1|469712|fgenesh1_pg.1_#_99	KAI5949764.1	4.0	23.5	49	15	5	53.333	8
jgi|Papla1|469712|fgenesh1_pg.1_#_99	XP_051606919.1	4.0	23.5	49	15	5	53.333	8
jgi|Papla1|469712|fgenesh1_pg.1_#_99	CAI4039120.1	4.7	23.1	48	33	10	36.364	12
jgi|Papla1|469712|fgenesh1_pg.1_#_99	XP_056082235.1	4.7	23.1	48	33	10	36.364	12
jgi|Papla1|469818|fgenesh1_pg.1_#_205	KAJ4371436.1	8.6	21.9	45	20	8	55.000	11
jgi|Papla1|469887|fgenesh1_pg.1_#_274	OQE09368.1	4.4	23.1	48	11	4	81.818	9
jgi|Papla1|469887|fgenesh1_pg.1_#_274	CEP24003.1	4.8	23.1	48	36	9	44.444	16
jgi|Papla1|469887|fgenesh1_pg.1_#_274	OQE18915.1	5.2	22.7	47	18	6	55.556	10
jgi|Papla1|469887|fgenesh1_pg.1_#_274	CAP85922.1	5.3	22.7	47	18	6	55.556	10
jgi|Papla1|469887|fgenesh1_pg.1_#_274	KAK3191190.1	9.4	21.9	45	100	31	28.000	28
jgi|Papla1|469905|fgenesh1_pg.1_#_292	CDR48319.1	7.8	23.1	48	45	10	37.778	17
jgi|Papla1|469979|fgenesh1_pg.1_#_366	AQM55799.1	4.87e-100	316	810	512	70	36.719	188
jgi|Papla1|470006|fgenesh1_pg.1_#_393	CEL05284.1	0.78	23.9	50	48	34	29.167	14
jgi|Papla1|470023|fgenesh1_pg.1_#_410	XP_003955628.1	2.2	25.0	53	55	12	27.273	15
jgi|Papla1|470023|fgenesh1_pg.1_#_410	CCF56493.1	2.2	25.0	53	55	12	27.273	15
jgi|Papla1|470044|fgenesh1_pg.1_#_431	AJW03616.1	1.3	24.6	52	54	19	35.185	19
jgi|Papla1|470044|fgenesh1_pg.1_#_431	AJV91236.1	1.3	24.6	52	54	19	35.185	19
jgi|Papla1|470044|fgenesh1_pg.1_#_431	AJV95099.1	1.3	24.6	52	54	19	35.185	19
jgi|Papla1|470044|fgenesh1_pg.1_#_431	GHM90060.1	1.3	24.6	52	54	19	35.185	19
jgi|Papla1|470044|fgenesh1_pg.1_#_431	AJW03179.1	1.3	24.6	52	54	19	35.185	19
jgi|Papla1|470045|fgenesh1_pg.1_#_432	KAK3191190.1	5.5	23.5	49	28	6	39.286	11
jgi|Papla1|470046|fgenesh1_pg.1_#_433	GMM30535.1	0.32	29.6	65	93	5	26.882	25
jgi|Papla1|470075|fgenesh1_pg.1_#_462	CAX45619.1	8.3	22.3	46	20	7	40.000	8
jgi|Papla1|470075|fgenesh1_pg.1_#_462	XP_002417901.1	8.3	22.3	46	20	7	40.000	8
jgi|Papla1|470092|fgenesh1_pg.1_#_479	AEY96686.1	3.2	23.5	49	44	12	27.273	12
jgi|Papla1|470092|fgenesh1_pg.1_#_479	AAS52389.1	3.4	23.5	49	44	12	27.273	12
jgi|Papla1|470092|fgenesh1_pg.1_#_479	NP_984565.1	3.4	23.5	49	44	12	27.273	12
jgi|Papla1|470096|fgenesh1_pg.1_#_483	AUM56959.1	5.0	24.6	52	47	6	31.915	15
jgi|Papla1|470096|fgenesh1_pg.1_#_483	AWU74858.1	5.5	24.6	52	47	6	31.915	15
jgi|Papla1|470096|fgenesh1_pg.1_#_483	XP_029320335.1	5.5	24.6	52	47	6	31.915	15
jgi|Papla1|470127|fgenesh1_pg.1_#_514	OEJ89056.1	3.7	23.9	50	42	12	26.190	11
jgi|Papla1|470127|fgenesh1_pg.1_#_514	GMM42734.1	3.7	23.9	50	52	15	23.077	12
jgi|Papla1|470127|fgenesh1_pg.1_#_514	AOA64335.1	5.4	23.1	48	78	17	25.641	20
jgi|Papla1|470127|fgenesh1_pg.1_#_514	AOA68859.1	5.4	23.1	48	78	17	25.641	20
jgi|Papla1|470127|fgenesh1_pg.1_#_514	CCA39937.1	5.4	23.1	48	78	17	25.641	20
jgi|Papla1|470186|fgenesh1_pg.1_#_573	KAJ4371436.1	4.8	23.9	50	56	12	30.357	17
jgi|Papla1|470201|fgenesh1_pg.1_#_588	AQM55800.1	6.8	21.9	45	71	32	26.761	19
jgi|Papla1|470201|fgenesh1_pg.1_#_588	GMM36263.1	7.4	21.9	45	9	4	88.889	8
jgi|Papla1|470202|fgenesh1_pg.1_#_589	KAH3903218.1	6.5	22.7	47	14	5	57.143	8
jgi|Papla1|470202|fgenesh1_pg.1_#_589	XP_045937146.1	6.5	22.7	47	14	5	57.143	8
jgi|Papla1|470224|fgenesh1_pg.1_#_611	KAJ4313061.1	8.2	22.7	47	56	15	30.357	17
jgi|Papla1|470251|fgenesh1_pg.1_#_638	CCE62712.1	2.3	23.9	50	21	9	47.619	10
jgi|Papla1|470251|fgenesh1_pg.1_#_638	XP_003685146.1	2.3	23.9	50	21	9	47.619	10
jgi|Papla1|470327|fgenesh1_pg.1_#_714	QLG74845.1	3.7	26.6	57	50	3	24.000	12
jgi|Papla1|470327|fgenesh1_pg.1_#_714	XP_037146570.1	3.7	26.6	57	50	3	24.000	12
jgi|Papla1|470327|fgenesh1_pg.1_#_714	CAI1770216.1	6.9	25.8	55	54	3	27.778	15
jgi|Papla1|470327|fgenesh1_pg.1_#_714	CAI1806708.1	6.9	25.8	55	54	3	27.778	15
jgi|Papla1|470327|fgenesh1_pg.1_#_714	QID88434.1	7.1	25.4	54	54	3	27.778	15
jgi|Papla1|470347|fgenesh1_pg.1_#_734	CCE91024.1	4.7	22.7	47	24	9	45.833	11
jgi|Papla1|470347|fgenesh1_pg.1_#_734	XP_003680235.1	4.7	22.7	47	24	9	45.833	11
jgi|Papla1|470347|fgenesh1_pg.1_#_734	GMM42734.1	7.4	22.3	46	62	25	22.581	14
jgi|Papla1|470347|fgenesh1_pg.1_#_734	OEJ89056.1	9.3	21.9	45	62	25	22.581	14
