rxns,rxnNames,median,mean,std,normalized_flux,Flux_variability
r_1028,taurcholate via ABC system,0,0,0,0,#DIV/0!
r_1029,taurine dioxygenase,0,0,0,0,#DIV/0!
r_1030,tetrahydrofolate aminomethyltransferase,0,0,0,0,#DIV/0!
r_1031,tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming),0,-9.08995101411847E-20,8.88311842231014E-18,0,#DIV/0!
r_1032,thiamin diphosphatase,0,0,0,0,#DIV/0!
r_1033,thiamin phosphatase,0,0,0,0,#DIV/0!
r_1034,thiamine diphosphokinase,0,0,0,0,#DIV/0!
r_1035,thiamine-diphosphate kinase,0,0,0,0,#DIV/0!
r_1038,thioredoxin reductase (NADPH),0.0099259070625,0.0162406506971932,0.0509370076314107,0.0178107070922304,513.172320783159
r_1039,thioredoxin reductase (NADPH),0,0,0,0,#DIV/0!
r_1041,threonine synthase,0.01366783275,0.0146858603288674,0.00833838990572056,0.024525090166876,61.0074037211244
r_1042,threonyl-tRNA synthetase,0.0087934275,0.0088129918738456,9.14900653569748E-05,0.0157786246186973,1.04043690991908
r_1043,threonyl-tRNA synthetase,0,0,0,0,#DIV/0!
r_1045,thymidylate synthase,0.0000638834625,0.000350550772525873,0.00347117756483261,0.000114630293378791,5433.60899518026
r_1047,trans-pentaprenyltranstransferase,0,0,0,0,#DIV/0!
r_1048,transaldolase,0.190643596801842,0.106708752441912,0.0987408949669873,0.342084329448846,51.793449464563
r_1049,transketolase 1,0.204384731928576,0.202765034903727,0.0115686955835127,0.366740950885656,5.66025430292684
r_1050,transketolase 2,0.181244632445072,0.183273378907396,0.0117265873161152,0.325219150269284,6.47003288203255
r_1051,trehalose-phosphatase,0.01120119,0.0162867029227979,0.0685110317992677,0.0200990310425265,611.640654245377
r_1054,triose-phosphate isomerase,0.303020344378086,0.307105762193353,0.0233018732028608,0.543729309847633,7.68987087341782
r_1055,tryptophan synthase (indoleglycerol phosphate),0.004713262125,0.00505519112784391,0.00362588719329437,0.00845731585322089,76.9294619550652
r_1056,tryptophan transaminase,0,0.000159970909343283,0.00201243991726258,0,#DIV/0!
r_1057,tryptophanyl-tRNA synthetase,0.004713262125,0.00472374859597572,4.90385188097444E-05,0.00845731585322089,1.04043690991925
r_1063,tyrosine transaminase,0.00649023375,0.324831682421638,10.0678174390674,0.011645852772295,155122.57072509
r_1065,tyrosine transaminase,0,0,0,0,#DIV/0!
r_1066,tyrosyl-tRNA synthetase,0.00649023375,0.00650467378028801,6.75267874750269E-05,0.011645852772295,1.04043690991911
r_1067,tyrosyl-tRNA synthetase,0,0,0,0,#DIV/0!
r_1068,UDP-glucose:ergosterol glucosyltransferase,0,0,0,0,#DIV/0!
r_1069,UDP-N-acetylglucosamine diphosphorylase,0,3.5527136788005E-19,2.51202231079432E-17,0,#DIV/0!
r_1070,UDPglucose 4-epimerase,0,0,0,0,#DIV/0!
r_1071,UDPglucose--hexose-1-phosphate uridylyltransferase,0,0,0,0,#DIV/0!
r_1072,UMP kinase,0.0003296596875,0.00434836902407286,0.0910766964345632,0.000591530033195765,27627.4897683883
r_1073,UMP kinase,0,0,0,0,#DIV/0!
r_1074,uracil phosphoribosyltransferase,0,0,0,0,#DIV/0!
r_1075,urea carboxylase,0,0.00144594635267627,0.0213984284563178,0,#DIV/0!
r_1076,ureidoglycolate hydrolase,0,0,0,0,#DIV/0!
r_1077,uridine kinase (ATP:uridine),0,0.00409531963760227,0.154716147704762,0,#DIV/0!
r_1078,uridine kinase (GTP:uridine),0,0.0029464269678657,0.131741860905661,0,#DIV/0!
r_1079,uridylate kinase (dUMP),0,0.00129457634018875,0.0439384294471293,0,#DIV/0!
r_1080,uridylate kinase (dUMP),0,0.000614986712274728,0.0307447224060564,0,#DIV/0!
r_1081,uroporphyrinogen decarboxylase (uroporphyrinogen III),0.000000053625,5.37443095068682E-08,5.57934294131739E-10,9.62228602189126E-08,1.04043691213378
r_1082,uroporphyrinogen methyltransferase,0,0,0,0,#DIV/0!
r_1083,uroporphyrinogen-III synthase,0.000000053625,5.37443095068682E-08,5.57934294131739E-10,9.62228602189126E-08,1.04043691213378
r_1084,UTP-glucose-1-phosphate uridylyltransferase,0.056123067,0.0632876941060888,0.0739904399825131,0.10070530593935,131.836059462882
r_1085,"V-ATPase, Golgi",0,0.00214354739010316,0.0727479505221219,0,#DIV/0!
r_1086,"V-ATPase, vacuole",0,0.0272409410513168,0.261435919730075,0,#DIV/0!
r_1087,valine transaminase,0.0091280475,0.0081892200046039,0.0105958580080502,0.0163790552664633,116.080224254422
r_1088,"valine transaminase, mitochondiral",-0.0180405225,-0.0171743678628104,0.0107423560126762,-0.0323712946348466,-59.5457033612868
r_1089,valyl-tRNA synthetase,0.008912475,0.00893230424096517,9.27286794873102E-05,0.0159922393683833,1.04043690991908
r_1090,valyl-tRNA synthetase,0,0,0,0,#DIV/0!
r_1091,xanthine phosphoribosyltransferase,0,-9.62225608339648E-14,9.62225608339914E-12,0,#DIV/0!
r_1092,xylitol dehydrogenase (D-xyulose-forming),0.614640023248023,0.602472398788484,0.0340159219314514,1.10288897047914,5.53428358792787
r_1093,xylose reductase,0.633505892389631,0.633997279798497,0.00199779329031794,1.13674123881147,0.315355123656722
r_1094,xylulokinase,0.614640023248023,0.602472398788484,0.0340159219314514,1.10288897047914,5.53428358792787
r_1095,yUMP synthetase,0,-4.44089209850063E-20,7.02187760506828E-18,0,#DIV/0!
r_1096,(R)-mevalonate transport,0,-0.000727552456236318,0.00408591120590674,0,#DIV/0!
r_1097,"(R,R)-butanediol transport",0,0,0,0,#DIV/0!
r_1099,2-oxoadipate and 2-oxoglutarate transport,0.0080748525,0.0082794949771643,0.00346301156885302,0.0144892382917639,42.8863755573618
r_1100,"3-hexaprenyl-4,5-dihydroxybenzoate transport",0,0,0,0,#DIV/0!
r_1101,4-aminobutyrate transport,0,0,0,0,#DIV/0!
r_1102,5-aminolevulinate transport,0,0,0,0,#DIV/0!
r_1103,5-formyltetrahydrofolic acid transport,0,0,0,0,#DIV/0!
r_1104,8-Amino-7-oxononanoate transport,0,0,0,0,#DIV/0!
r_1106,acetate transport,-0.844,-0.850870252495277,0.0134732594641608,-1.51444464381841,-1.59635775641716
r_1107,acetic ester transport,0,0,0,0,#DIV/0!
r_1108,adenine transport,0,0,0,0,#DIV/0!
r_1110,ADP/ATP transporter,11.1211133968375,11.6393969336593,0.934231361824141,19.9553443331016,8.40052006024691
r_1111,ADP/ATP transporter,0,0,0,0,#DIV/0!
r_1112,"AKG transporter, mitochonrial",1.12928529485178,1.09785009746327,0.237447004064804,2.02635078925494,21.0263079796828
r_1113,allantoate uniport,0,0,0,0,#DIV/0!
r_1114,allantoin uniport,0,0,0,0,#DIV/0!
r_1115,ammonia transport,0.227651660248326,0.239984301873729,0.0555208780673381,0.408490328814509,24.3885232406278
r_1116,AMP/ATP transporter,0,0.00362686414001557,0.0148163026393244,0,#DIV/0!
r_1118,aspartate-glutamate transporter,0.523720280895835,0.616263650620664,0.367051959352987,0.939745704101624,70.0854965412332
r_1119,biotin uptake,0,0,0,0,#DIV/0!
r_1120,carnithine-acetylcarnithine carrier,0.550236921521289,0.527676397969889,0.205313461174993,0.987326254299819,37.313646748267
r_1121,ceramide-2' (sphinganine:n-C24:0OH) transport,0,0,0,0,#DIV/0!
r_1122,ceramide-2' (sphinganine:n-C26:0OH) transport,0,0,0,0,#DIV/0!
r_1123,ceramide-3 (Phytosphingosine:n-C24:0OH) transport,0,0,0,0,#DIV/0!
r_1124,ceramide-3 (Phytosphingosine:n-C26:0OH) transport,0,0,0,0,#DIV/0!
r_1125,choline transport,0,0.120016420316476,4.89842465403184,0,#DIV/0!
r_1129,coenzyme A transport,0,0.000160879825346656,0.00118501931557074,0,#DIV/0!
r_1130,CTP transport,1.25757613168724E-05,0.00874037755614224,0.0855856229318773,2.25655146543556E-05,680560.172663666
r_1131,CTP/CMP antiport,0,0.000385534598226152,0.0172358324121052,0,#DIV/0!
r_1133,cytosine transport,0,0,0,0,#DIV/0!
r_1134,D-fructose transport,0,0,0,0,#DIV/0!
r_1135,D-galactose transport,0,0,0,0,#DIV/0!
r_1136,D-lactate transport,0,0,0,0,#DIV/0!
r_1137,D-lactate transport,0,0.000469342981226095,0.0234666234146685,0,#DIV/0!
r_1138,D-lactate/pyruvate antiport,0,-0.000469342981226095,0.0234666234146685,0,#DIV/0!
r_1139,D-mannose transport,0,0,0,0,#DIV/0!
r_1146,episterol transport,0,-2.89819678135947E-06,0.000129585372860024,0,#DIV/0!
r_1147,ergosterol transport,0,-6.24922624896542E-06,0.000188416202476781,0,#DIV/0!
r_1149,ethanolamine transport,0,0,0,0,#DIV/0!
r_1151,fadH2 transport,0,0,0,0,#DIV/0!
r_1161,fecosterol transport,0,-4.05747538841936E-06,0.000153312135741011,0,#DIV/0!
r_1165,GDP-mannose antiport,0,0,0,0,#DIV/0!
r_1166,glucose transport,0,0,0,0,#DIV/0!
r_1167,glutathione transport,0,0,0,0,#DIV/0!
r_1168,glutathione transport,0,-0.00640325253942629,0.127911366629567,0,#DIV/0!
r_1171,glycerol transport,0,0.880428048905828,13.2397425188728,0,#DIV/0!
r_1172,glycerol transport via channel,0,0.880928029238894,13.2397114190842,0,#DIV/0!
r_1173,glycine transport,0,-6.53069100440221E-05,0.00339637825945024,0,#DIV/0!
r_1174,glycogen vacuolar 'transport' via autophagy,0,0,0,0,#DIV/0!
r_1175,GTP/GDP translocase,0,0.00403439341444544,0.0879496257697758,0,#DIV/0!
r_1176,guanine transport,0,0,0,0,#DIV/0!
r_1177,inositol transport,0,0,0,0,#DIV/0!
r_1178,iron (II) transport,0.000000053625,5.37443095367912E-08,5.57934287740244E-10,9.62228602189126E-08,1.04043690021491
r_1179,iron (II) transport,0.000000053625,5.37443095068682E-08,5.57934294131739E-10,9.62228602189126E-08,1.04043691213378
r_1180,isoamyl acetate transport,0,0,0,0,#DIV/0!
r_1181,isobutyl acetate transport,0,0,0,0,#DIV/0!
r_1182,isopentenyl diphosphate transport,0,0,0,0,#DIV/0!
r_1183,L-alanine transport,0,-0.000311675132556692,0.00599886285165485,0,#DIV/0!
r_1184,L-arganine transport,0,-2.72106331023786E-05,0.00124433372648996,0,#DIV/0!
r_1186,L-asparagine transport,0,-0.00102485544138054,0.0304830216396155,0,#DIV/0!
r_1187,L-asparagine transport,0,0.753328555015497,19.4372671528735,0,#DIV/0!
r_1188,L-aspartate transport,0,0.753328555015497,19.4372671528735,0,#DIV/0!
r_1189,L-aspartate transport,0,0,0,0,#DIV/0!
r_1190,L-aspartate transport,0,0.000911579742281545,0.0304567735803625,0,#DIV/0!
r_1191,L-carnitine transport,0,0,0,0,#DIV/0!
r_1192,L-cystine transport,0,-0.000255266802973288,0.00494121512037475,0,#DIV/0!
r_1193,L-cystine transport,0,0,0,0,#DIV/0!
r_1194,L-glutamate transport,0.0440404965,0.0829636730243619,0.338067248556283,0.0790247559662659,767.628150051131
r_1195,L-glutamate transport,0,0,0,0,#DIV/0!
r_1196,L-glutamate transport,0,-3.91706239411519E-05,0.0017783333924755,0,#DIV/0!
r_1197,L-glutamine transport,0,1.55678164398018,27.9186877356181,0,#DIV/0!
r_1198,L-glutamine transport,0,1.55678164398018,27.9186877356181,0,#DIV/0!
r_1199,L-glutamine transport,0,-3.0647515043159E-05,0.00156094787823465,0,#DIV/0!
r_1200,"L-histidine transport, vacuolar",0,0,0,0,#DIV/0!
r_1201,L-histidine transport,0,-0.000435225338279324,0.00548468923161283,0,#DIV/0!
r_1203,L-isoleucine transport,0,1.15486631881196,24.0541665125615,0,#DIV/0!
r_1204,L-isoleucine transport,0,1.15486631881196,24.0541665125615,0,#DIV/0!
r_1205,L-isoleucine transport,0,-2.41570077380453E-05,0.00120766917765242,0,#DIV/0!
r_1206,L-lactate transport,0,0,0,0,#DIV/0!
r_1207,L-lactate transport,0,0,0,0,#DIV/0!
r_1209,"L-leucine transport, vacuoluar",0,1.15498295970446,24.0565864416005,0,#DIV/0!
r_1210,"L-leucine transport, vacuoluar",0,1.15498295970446,24.0565864416005,0,#DIV/0!
r_1211,L-leucine transport,0,-3.80101241460733E-05,0.00148947332003529,0,#DIV/0!
r_1212,L-lysine transport,0,0,0,0,#DIV/0!
r_1213,L-lysine transport,0,-0.000186676850783718,0.00346296101919321,0,#DIV/0!
r_1214,L-methionine transport,0,-8.07493553121284E-05,0.00215792912339564,0,#DIV/0!
r_1215,L-phenylalanine transport,0,-3.41834398566333E-05,0.00120434054643026,0,#DIV/0!
r_1216,L-proline transport,0,-0.000211509626962755,0.0040888708320438,0,#DIV/0!
r_1217,L-serine transport,0,-6.09474501471773E-05,0.00287042950338531,0,#DIV/0!
r_1218,L-threonine transport,0,-0.000132887294827944,0.00372274642180271,0,#DIV/0!
r_1219,L-tryptophan transport,0,-1.93714984653753E-05,0.000866146449281488,0,#DIV/0!
r_1221,L-tyrosine transport,0,1.05486623511294,22.996061354032,0,#DIV/0!
r_1222,L-tyrosine transport,0,1.05486623511294,22.996061354032,0,#DIV/0!
r_1223,L-tyrosine transport,0,-7.3286683645248E-05,0.00183393231047714,0,#DIV/0!
r_1224,L-valine transport,0,-5.2843617241488E-05,0.00199670165411324,0,#DIV/0!
r_1225,lanosterol transport,0,-3.9961477978353E-05,0.000502713305346894,0,#DIV/0!
r_1226,malate transport,0,0.00189887017708124,0.0411199724624174,0,#DIV/0!
r_1227,maltose transport,0,0,0,0,#DIV/0!
r_1229,NAD transport,0,0,0,0,#DIV/0!
r_1230,NAD transport,0,0,0,0,#DIV/0!
r_1231,NAD transport,0,0,0,0,#DIV/0!
r_1232,NAD transport,0,0,0,0,#DIV/0!
r_1235,nicotinate transport,0,0,0,0,#DIV/0!
r_1236,octadecanoate (n-C18:0) transport,0,0.000137837931284203,0.0030659775880674,0,#DIV/0!
r_1237,ornithine transport,0.0088803,0.0116097474024816,0.00661155573534092,0.0159345056522519,74.4519412107803
r_1238,orntithine transport,0,-0.000209191562289201,0.00407361609424566,0,#DIV/0!
r_1239,oxaloacetate transport,0,0.00105711430760873,0.0334138417030805,0,#DIV/0!
r_1241,pantothenate transport,0,-0.000108870718364081,0.00219536348195136,0,#DIV/0!
r_1242,pentaprenyl diphosphate transport,0,0,0,0,#DIV/0!
r_1244,phosphate transport,0.00160315415004122,0.00294469170553933,0.0120996324480058,0.00287664480538529,754.739177620237
r_1245,phosphate transport,8.79238591481016,9.24773105908037,0.870885322032397,15.7767556339676,9.90499428107963
r_1249,potassium transport,0,0,0,0,#DIV/0!
r_1250,putrescine excretion,0,0,0,0,#DIV/0!
r_1251,putrescine transport,0,-8.4483589947792E-05,0.00261171326859711,0,#DIV/0!
r_1252,putrescine transport,0,0,0,0,#DIV/0!
r_1253,pyridoxine symport,0,0,0,0,#DIV/0!
r_1254,pyruvate transport,0,-0.000474709558519267,0.00502388980628791,0,#DIV/0!
r_1255,S-adenosyl-L-methionine transport,0,0,0,0,#DIV/0!
r_1256,S-adenosyl-L-methionine transport,0,0,0,0,#DIV/0!
r_1257,S-methylmethionine permease,0,0,0,0,#DIV/0!
r_1258,sodium proton antiporter,0,-0.00231582734643974,0.0731262329840919,0,#DIV/0!
r_1260,spermidine transport,0,0,0,0,#DIV/0!
r_1261,spermidine transport,0,0,0,0,#DIV/0!
r_1262,spermine transport,0,0,0,0,#DIV/0!
r_1263,spermine transport,0,0,0,0,#DIV/0!
r_1264,succinate transport,0,0.00141445118009448,0.0339409335172134,0,#DIV/0!
r_1265,succinate-fumarate transport,0.000562481000018441,0.0463702354441544,0.112923791939214,0.00100929660868193,20076.0189118409
r_1266,sulfate uniport,0.01073904975,0.0163250268510136,0.0499666299919765,0.0192697824331599,465.279807386836
r_1267,sulfite transport,0,0.00521044898882166,0.0497060725029566,0,#DIV/0!
r_1268,taurine transport,0,0,0,0,#DIV/0!
r_1270,thiamine transport,0,0,0,0,#DIV/0!
r_1271,UDPgalactose transport,0,0,0,0,#DIV/0!
r_1272,uracil transport,0,0,0,0,#DIV/0!
r_1273,urea transport,0,-0.00135832391263963,0.0175451587980757,0,#DIV/0!
r_1274,uridine transport,0,0,0,0,#DIV/0!
r_1275,UTP transport,0,0,0,0,#DIV/0!
r_1276,UTP/UMP antiport,0,0,0,0,#DIV/0!
r_1277,water diffusion,-3.36914002154358,-4.81965529525155,16.7120287221003,-6.04546926528545,-496.032477582919
r_1278,zymosterol transport,0,-3.70017713938534E-05,0.000480344766505232,0,#DIV/0!
r_1542,(1->3)-beta-D-glucan exchange,0,0,0,0,#DIV/0!
r_1543,(1->3)-beta-D-glucan transport,0,0,0,0,#DIV/0!
r_1545,(R)-carnitine exchange,0,0,0,0,#DIV/0!
r_1546,(R)-lactate exchange,0,0,0,0,#DIV/0!
r_1547,(R)-mevalonate exchange,0,0.000727552456236318,0.00408591120590674,0,#DIV/0!
r_1548,(R)-pantothenate exchange,0,0.000108870718364081,0.00219536348195136,0,#DIV/0!
r_1549,"(R,R)-2,3-butanediol exchange",0,0,0,0,#DIV/0!
r_1550,(S)-3-methyl-2-oxopentanoate exchange,0,0.00030052748533665,0.0043879655022303,0,#DIV/0!
r_1551,(S)-lactate exchange,0,0,0,0,#DIV/0!
r_1552,(S)-malate exchange,0,1.07106638365747E-05,0.00106544669760237,0,#DIV/0!
r_1553,1-(sn-glycero-3-phospho)-1D-myo-inositol exchange,0,0,0,0,#DIV/0!
r_1560,"1D-myo-inositol 1,3,4,5,6-pentakisphosphate diffusion",0,0,0,0,#DIV/0!
r_1562,1D-myo-inositol 1-phosphate transport,0,0.0103332194491111,0.0985964545839101,0,#DIV/0!
r_1563,2'-deoxyadenosine exchange,0,0,0,0,#DIV/0!
r_1565,2'-deoxyinosine exchange,0,0,0,0,#DIV/0!
r_1567,2-dehydro-3-deoxy-D-arabino-heptonate7-phohsphate transport,0,0,0,0,#DIV/0!
r_1568,2-dehydropantoate transport,0,-0.000124489510697121,0.00230302361918302,0,#DIV/0!
r_1572,2-isopropylmalate exchange,0,9.01778766632116E-05,0.00162156823287428,0,#DIV/0!
r_1573,2-isopropylmalate transport,0,9.01778766632116E-05,0.00162156823287428,0,#DIV/0!
r_1574,2-isopropylmalate transport,0,-0.00311735043309531,0.00746002476207883,0,#DIV/0!
r_1575,2-methyl-1-butanol transport,0,0.000536118687726933,0.00564890301223041,0,#DIV/0!
r_1576,2-methyl-1-butanol transport,0,-4.22729218029806E-05,0.00159728681916581,0,#DIV/0!
r_1577,2-methylbutanal exchange,0,4.66322047949558E-05,0.00171664155810137,0,#DIV/0!
r_1578,2-methylbutanal transport,0,4.66322047949558E-05,0.00171664155810137,0,#DIV/0!
r_1579,2-methylbutanal transport,0,4.22729218029806E-05,0.00159728681916581,0,#DIV/0!
r_1580,2-methylbutanol exchange,0,0.000536118687726933,0.00564890301223041,0,#DIV/0!
r_1582,2-methylpropanal transport,0,0.000964534821515291,0.00850922725880712,0,#DIV/0!
r_1583,2-methylpropanal transport,0,4.76788159719543E-05,0.00163081421269916,0,#DIV/0!
r_1585,2-oxobutanoate transporter,0.00336453975,0.00634992348134016,0.00740582447675916,0.00603721469585502,220.114043139456
r_1586,2-oxoglutarate exchange,0,4.78545386414754E-05,0.00182781484106207,0,#DIV/0!
r_1587,2-oxoglutarate transport,0,0,0,0,#DIV/0!
r_1588,2-oxoglutarate transport,0,0.0999521454613585,10.0000006456385,0,#DIV/0!
r_1589,2-phenylethanol exchange,0,0,0,0,#DIV/0!
r_1590,2-phenylethanol transport,0,0,0,0,#DIV/0!
r_1591,2-phenylethanol transport,0,0,0,0,#DIV/0!
r_1595,3-carboxy-4-methyl-2-oxopentanoate transport,0,0,0,0,#DIV/0!
r_1596,3-methyl-2-oxopentanoate transport,4.28999999080304E-07,0.00877892995206942,0.10000317533619,7.6978288010103E-07,23310763.5316033
r_1597,3-methyl-oxopentanoate trasport,0,-0.00030052748533665,0.0043879655022303,0,#DIV/0!
r_1598,3-methylbutanal exchange,0,0.000384110333578309,0.00429692875691551,0,#DIV/0!
r_1599,3-methylbutanal transport,0,0.000384110333578309,0.00429692875691551,0,#DIV/0!
r_1600,3-methylbutanal transport,0,2.6486896116443E-05,0.0012298957606465,0,#DIV/0!
r_1601,3-octaprenyl-4-hydroxybenzoate transport,0,0,0,0,#DIV/0!
r_1604,4-aminobenzoate exchange,0,0.000372672450774816,0.00469539997988669,0,#DIV/0!
r_1605,4-aminobenzoate transport,0,0.000372672450774816,0.00469539997988669,0,#DIV/0!
r_1606,4-aminobenzoate transport,0,0,0,0,#DIV/0!
r_1607,4-aminobutanal transport,0,0,0,0,#DIV/0!
r_1608,4-aminobutyrate transport,0,0,0,0,#DIV/0!
r_1609,4-hydroxy-2-oxoglutarate transport,0,0,0,0,#DIV/0!
r_1610,4-hydroxy-2-oxoglutarate transport,0,0,0,0,#DIV/0!
r_1611,4-hydroxybenzoate transport,0,0,0,0,#DIV/0!
r_1621,5-aminolevulinate exchange,0,0,0,0,#DIV/0!
r_1622,5-aminolevulinate transport,-0.000000429,-4.29954476054945E-07,4.46347435305391E-09,-7.69782881751301E-07,-1.04043691213378
r_1625,5-formyltetrahydrofolic acid exchange,0,0,0,0,#DIV/0!
r_1627,"7,8-diaminononanoate exchange",0,0,0,0,#DIV/0!
r_1628,"7,8-diaminononanoate transport",0,0,0,0,#DIV/0!
r_1629,8-amino-7-oxononanoate exchange,0,0,0,0,#DIV/0!
r_1630,9H-xanthine exchange,0,0,0,0,#DIV/0!
r_1631,acetaldehyde exchange,0,0.000331621259087326,0.00640208638220262,0,#DIV/0!
r_1632,acetaldehyde transport,0,-0.0377093625898377,0.266316698693861,0,#DIV/0!
r_1633,acetaldehyde transport,0,-0.000331621259087326,0.00640208638220262,0,#DIV/0!
r_1634,acetate exchange,-0.844,-0.850870252495277,0.0134732594641608,-1.51444464381841,-1.59635775641716
r_1635,acetate transport,0,0,0,0,#DIV/0!
r_1637,acetyl-CoA transport,0,0,0,0,#DIV/0!
r_1638,acetylcarnitine transport,0,0.000616449120097246,0.017805115405299,0,#DIV/0!
r_1639,adenine exchange,0,0,0,0,#DIV/0!
r_1640,adenine transport,0,0,0,0,#DIV/0!
r_1641,"adenosine 3',5'-bismonophosphate exchange",0,0.000216627730967573,0.00300888066960949,0,#DIV/0!
r_1642,"adenosine 3',5'-bisphosphate transport",0,0,0,0,#DIV/0!
r_1643,adenosine exchange,0,0,0,0,#DIV/0!
r_1644,ADP transport,0,-0.0136463001088083,0.18456048161487,0,#DIV/0!
r_1645,ADP transport,0,0,0,0,#DIV/0!
r_1647,"AKG transporter, peroxisome",0,-0.00264139736406936,0.0193165715513827,0,#DIV/0!
r_1648,allantoate exchange,0,0,0,0,#DIV/0!
r_1649,allantoin exchange,0,0,0,0,#DIV/0!
r_1650,"alpha,alpha-trehalose exchange",0,5.77031335074772E-05,0.00141755975035709,0,#DIV/0!
r_1651,alpha-D-glucosamine 6-phosphate exchange,0,3.17727533000468E-05,0.00145952679558301,0,#DIV/0!
r_1652,alpha-ketoglutarate/malate transporter,0,0.1,10,0,#DIV/0!
r_1654,ammonium exchange,-0.227651660248326,-0.239023385052591,0.0467108949547888,-0.408490328814509,-20.5185830421073
r_1656,AMP transport,0,0,0,0,#DIV/0!
r_1657,arginine transport,0,0,0,0,#DIV/0!
r_1658,asparagine transport,0,0,0,0,#DIV/0!
r_1659,aspartate-glutamate transporter,0,-0.00264139736406936,0.0193165715513827,0,#DIV/0!
r_1660,ATP diffusion,0,0.0136463001088083,0.18456048161487,0,#DIV/0!
r_1661,ATP transport,0,0,0,0,#DIV/0!
r_1667,bicarbonate formation,1.00395233861778,0.938064647906289,0.572908095491494,1.80145763254581,57.0652682855704
r_1669,bicarbonate transport,0,0,0,0,#DIV/0!
r_1671,biotin exchange,0,0,0,0,#DIV/0!
r_1672,carbon dioxide exchange,2.69718867612276,2.78387931005866,0.113375050296239,4.83974282455188,4.20345270243448
r_1673,carnitine transport,0,0.000616449120097246,0.017805115405299,0,#DIV/0!
r_1674,carnitine-acetylcarnitine carrier,0,0.000977486614966147,0.0218705526277983,0,#DIV/0!
r_1675,CDP transport,0,0,0,0,#DIV/0!
r_1676,ceramide transport,0,-0.0057966304425881,0.0740365924079541,0,#DIV/0!
r_1677,ceramide transport,0,0,0,0,#DIV/0!
r_1678,ceramide transport,0,0,0,0,#DIV/0!
r_1679,ceramide transport,0,-0.00453658900652296,0.0654431588467483,0,#DIV/0!
r_1680,ceramide transport,0,0,0,0,#DIV/0!
r_1681,ceramide transport,0,0,0,0,#DIV/0!
r_1683,choline exchange,0,0.00137157982525452,0.00890401339043081,0,#DIV/0!
r_1684,choline transport,0,0.00410566317793822,0.0305635936990058,0,#DIV/0!
r_1686,citrate transport,0,-4.26172937520679E-05,0.00173940867302016,0,#DIV/0!
r_1687,citrate(3-) exchange,0,4.26172937520679E-05,0.00173940867302016,0,#DIV/0!
r_1688,citrate/isocitrate antiport,0,0,0,0,#DIV/0!
r_1689,citrate/malate antiport,0,0.0278092602148598,0.110631013035432,0,#DIV/0!
r_1691,CO2 transport,0,0,0,0,#DIV/0!
r_1694,CO2 transport,0,0,0,0,#DIV/0!
r_1695,CO2 transport,0,0,0,0,#DIV/0!
r_1696,CO2 transport,-1.71649578970894,-1.81151113844373,0.447742761727915,-3.08002115504924,-26.0846990952327
r_1697,CO2 transport,2.69718867612276,2.78387931005866,0.113375050296239,4.83974282455188,4.20345270243448
r_1698,coenzyme A transport,0,0,0,0,#DIV/0!
r_1699,coenzyme A transport,0,0,0,0,#DIV/0!
r_1700,coenzyme A transport,0,0.000471349002144635,0.00452978585572925,0,#DIV/0!
r_1702,cytidine exchange,0,0,0,0,#DIV/0!
r_1703,cytidylate kinase (CMP),0.000317612750040812,0.0277275427120365,0.166160512551606,0.000569913421928606,52315.4415338348
r_1704,cytidylate kinase (dCMP),-0.00012481755,0.000972196543422163,0.0462446163026649,-0.000223968329445541,-37049.7708877196
r_1705,cytosine exchange,0,0,0,0,#DIV/0!
r_1706,D-arabinose exchange,0,0,0,0,#DIV/0!
r_1707,D-arabinose transport,0,0,0,0,#DIV/0!
r_1708,D-erythrose 4-phosphate transport,0,0,0,0,#DIV/0!
r_1709,D-fructose exchange,0,0,0,0,#DIV/0!
r_1710,D-galactose exchange,0,0,0,0,#DIV/0!
r_1711,D-galacturonate exchange,0,0,0,0,#DIV/0!
r_1712,D-glucitol exchange,0,0,0,0,#DIV/0!
r_1713,D-glucosamine 6-phosphate uniport,0,-3.17727533000468E-05,0.00145952679558301,0,#DIV/0!
r_1714,D-glucose exchange,0,0,0,0,#DIV/0!
r_1715,D-mannose exchange,0,0,0,0,#DIV/0!
r_1716,D-ribose exchange,0,0,0,0,#DIV/0!
r_1717,D-sorbitol transport,0,0,0,0,#DIV/0!
r_1718,D-xylose exchange,-0.633505892389631,-0.633997279798497,0.0019977932903179,-1.13674123881147,-0.315355123656716
r_1719,D-xylose transport,0.633505892389631,0.633997279798497,0.00199779329031794,1.13674123881147,0.315355123656722
r_1720,dADP transport,0,0,0,0,#DIV/0!
r_1721,dCDP transport,0,0,0,0,#DIV/0!
r_1726,deamino-NAD+ diffusion,0,0,0,0,#DIV/0!
r_1727,decanoate exchange,0,0.000219446686391865,0.00173492420556456,0,#DIV/0!
r_1728,deoxyadenosine transport,0,0,0,0,#DIV/0!
r_1729,deoxyadenylate kinase,-0.000065669175,0.000548802875723722,0.0307259891046858,-0.00011783451462408,-46789.0591052588
r_1733,deoxyinosine transport,0,0,0,0,#DIV/0!
r_1737,dGDP transport,0,0,0,0,#DIV/0!
r_1738,dhnpt transport,0,0,0,0,#DIV/0!
r_1743,dihydrofolate transport,0,0,0,0,#DIV/0!
r_1745,dihydropteroate transport,0,0,0,0,#DIV/0!
